V1,V2,V3,V4,V5,AName
6,2,0,1,25,坑口村
6,3,0,1,25,尚義里
6,4,0,1,25,公義里
6,6,0,1,25,土城里
6,8,0,1,25,更寮村
6,10,0,1,25,光明里
6,11,0,1,25,主權里
6,12,0,1,25,鐵線里
6,13,0,1,25,信義里
6,14,0,1,25,立功里
6,15,0,1,25,芳安里
4,0,0,2,25,庄內里
6,7,0,2,25,永豐村
6,9,0,2,25,新豐村
2,0,0,3,25,賢孝里
6,5,0,3,25,和南里
5,0,0,4,25,義寶里
7,1,0,5,25,蓮庵里
1,0,0,1,26,林泉里
3,0,0,1,26,西岐里
6,1,0,1,26,東門里
6,2,0,1,26,海湖村
6,3,0,1,26,崇義里
6,6,0,1,26,平林里
6,10,0,1,26,豐年里
6,11,0,1,26,主力里
6,12,0,1,26,鎖港里
6,13,0,1,26,德義里
6,14,0,1,26,建功里
6,15,0,1,26,頂寮里
4,0,0,2,26,秀祐里
6,4,0,2,26,造橋村
6,7,0,2,26,和豐村
6,8,0,2,26,東石村
6,9,0,2,26,泰山村
2,0,0,3,26,興仁里
6,5,0,3,26,和北里
5,0,0,4,26,興龍里
7,1,0,5,26,料羅里
1,0,0,1,27,中心里
3,0,0,1,27,銅安里
6,1,0,1,27,中正里
6,6,0,1,27,雙冬里
6,10,0,1,27,豐樂里
6,11,0,1,27,國風里
6,12,0,1,27,山水里
6,14,0,1,27,光明里
6,15,0,1,27,安寮里
4,0,0,2,27,河東里
6,2,0,2,27,精忠村
6,3,0,2,27,上坪里
6,4,0,2,27,平興村
6,7,0,2,27,蚊港村
6,8,0,2,27,猿樹村
6,9,0,2,27,南華村
6,13,0,2,27,仁壽里
2,0,0,3,27,蕃薯里
6,5,0,3,27,和西里
5,0,0,4,27,中興里
7,1,0,5,27,新湖里
1,0,0,1,28,中庸里
3,0,0,1,28,福德里
6,1,0,1,28,小東里
6,10,0,1,28,永樂里
6,11,0,1,28,國威里
6,12,0,1,28,五德里
6,14,0,1,28,龍山里
6,15,0,1,28,安業里
4,0,0,2,28,虎山里
6,2,0,2,28,陸光村
6,3,0,2,28,瑞峰里
6,4,0,2,28,豐湖村
6,6,0,2,28,國姓村
6,8,0,2,28,型厝村
6,9,0,2,28,廣福村
6,13,0,2,28,仁義里
2,0,0,3,28,忠山里
6,5,0,3,28,四張里
6,7,0,3,28,月眉村
5,0,0,4,28,寶來里
7,1,0,5,28,正義里
1,0,0,1,29,開明里
3,0,0,1,29,建興里
6,1,0,1,29,菜園里
6,10,0,1,29,康樂里
6,11,0,1,29,國治里
6,12,0,1,29,井垵里
6,14,0,1,29,科園里
6,15,0,1,29,興村里
4,0,0,2,29,大林里
6,2,0,2,29,中興村
6,3,0,2,29,軟橋里
6,4,0,2,29,大西村
6,6,0,2,29,石門村
6,8,0,2,29,塭港村
6,9,0,2,29,廣興村
6,13,0,2,29,義昭里
2,0,0,3,29,義山里
6,5,0,3,29,頭前里
6,7,0,3,29,復興村
5,0,0,4,29,文武里
7,1,0,5,29,瓊林里
1,0,0,1,30,中和里
6,1,0,1,30,孝廉里
6,10,0,1,30,豐榮里
6,11,0,1,30,國安里
6,12,0,1,30,嵵裡里
6,14,0,1,30,埔頂里
6,15,0,1,30,興安里
3,0,0,2,30,南埔里
4,0,0,2,30,崁頭里
6,2,0,2,30,新興村
6,3,0,2,30,員崠里
6,4,0,2,30,錦水村
6,6,0,2,30,大旗村
6,8,0,2,30,三家村
6,9,0,2,30,舊庄村
6,13,0,2,30,義幸里
2,0,0,3,30,水源里
6,5,0,3,30,面前里
6,7,0,3,30,嘉隆村
5,0,0,4,30,大津里
7,1,0,6,30,汶沙里
1,0,0,1,31,智仁里
6,1,0,1,31,新生里
6,10,0,1,31,豐谷里
6,11,0,1,31,國光里
6,12,0,1,31,風櫃里
6,14,0,1,31,新莊里
6,15,0,1,31,興仁里
3,0,0,2,31,南庄里
4,0,0,2,31,六溪里
6,2,0,2,31,新路村
6,3,0,2,31,上舘里
6,4,0,2,31,大龍村
6,6,0,2,31,長流村
6,8,0,2,31,永屯村
6,9,0,2,31,田子村
6,13,0,2,31,義民里
2,0,0,3,31,忠寮里
6,5,0,3,31,鎮平里
6,7,0,3,31,東南村
5,0,0,5,31,杉林里
7,1,0,6,31,何斗里
1,0,0,1,32,秀山里
6,1,0,1,32,茭白里
6,10,0,1,32,豐里里
6,11,0,1,32,國防里
6,12,0,1,32,虎井里
6,14,0,1,32,關東里
6,15,0,1,32,北門里
3,0,0,2,32,中庄里
4,0,0,2,32,關嶺里
6,2,0,2,32,龜山村
6,3,0,2,32,東寧里
6,4,0,2,32,朝陽村
6,6,0,2,32,長豐村
6,8,0,2,32,海埔村
6,9,0,2,32,鹽樹村
6,13,0,2,32,義和里
2,0,0,3,32,樹興里
6,5,0,3,32,大霞里
6,7,0,3,32,東北村
5,0,0,5,32,木梓里
7,1,0,6,32,浦山里
1,0,0,1,33,文化里
6,1,0,1,33,北津里
6,10,0,1,33,豐原里
6,11,0,1,33,國華里
6,12,0,1,33,桶盤里
6,14,0,1,33,金山里
6,15,0,1,33,林森里
3,0,0,2,33,東安里
4,0,0,2,33,仙草里
6,2,0,2,33,大同村
6,3,0,2,33,中正里
6,4,0,2,33,談文村
6,6,0,2,33,長福村
6,8,0,2,33,龍港村
6,9,0,2,33,新南村
6,13,0,2,33,智慧里
2,0,0,3,33,坪頂里
6,5,0,3,33,源埤里
6,7,0,3,33,龍潭村
5,0,0,5,33,集來里
7,1,0,6,33,西園里
1,0,0,1,34,豐年里
6,1,0,1,34,梅洲里
6,10,0,1,34,富岡里
6,11,0,1,34,國魂里
6,14,0,1,34,仙水里
6,15,0,1,34,中庄里
3,0,0,2,34,福興里
4,0,0,2,34,玉豐里
6,2,0,2,34,山頂村
6,3,0,2,34,大鄉里
6,4,0,2,34,龍昇村
6,6,0,2,34,北港村
6,8,0,2,34,副瀨村
6,12,0,2,34,湖西村
6,13,0,2,34,智誠里
2,0,0,3,34,福德里
6,5,0,3,34,南佃里
6,7,0,3,34,程海村
6,9,0,3,34,大社村
5,0,0,5,34,新庄里
7,1,0,6,34,官嶼里
1,0,0,1,35,稻香里
6,1,0,1,35,北門里
6,10,0,1,35,富豐里
6,11,0,1,35,國聯里
6,14,0,1,35,仙宮里
6,15,0,1,35,頂庄里
3,0,0,2,35,龜壳里
4,0,0,2,35,大竹里
6,2,0,2,35,山德村
6,3,0,2,35,中山里
6,6,0,2,35,福龜村
6,8,0,2,35,下揖村
6,12,0,2,35,湖東村
6,13,0,2,35,禮儀里
2,0,0,3,35,竹圍里
6,4,0,3,35,南龍里
6,5,0,3,35,雅溝里
6,7,0,3,35,昌南村
6,9,0,3,35,德文村
5,0,0,5,35,上平里
7,1,0,6,35,三山里
1,0,0,1,36,桃源里
6,1,0,1,36,慶和里
6,10,0,1,36,南榮里
6,11,0,1,36,國盛里
6,14,0,1,36,關帝里
6,15,0,1,36,義教里
3,0,0,2,36,頂安里
4,0,0,2,36,詔安里
6,2,0,2,36,山福村
6,3,0,2,36,南華里
6,6,0,2,36,乾溝村
6,8,0,2,36,頂揖村
6,12,0,2,36,青螺村
6,13,0,2,36,禮東里
2,0,0,3,36,民權里
6,4,0,3,36,中龍里
6,5,0,3,36,山犁里
6,7,0,3,36,安南村
6,9,0,3,36,達來村
5,0,0,5,36,月眉里
7,1,0,6,36,大洋里
1,0,0,1,37,一德里
6,1,0,1,37,鄂王里
6,10,0,1,37,岩灣里
6,11,0,1,37,國強里
6,14,0,1,37,南門里
6,15,0,1,37,仁義里
3,0,0,2,37,永安里
4,0,0,2,37,廣安里
6,2,0,2,37,幸福村
6,3,0,2,37,東華里
6,6,0,2,37,柑林村
6,8,0,2,37,溪下村
6,12,0,2,37,白坑村
6,13,0,2,37,信綠里
2,0,0,3,37,民生里
6,4,0,3,37,北龍里
6,5,0,3,37,仁愛里
6,7,0,3,37,同安村
6,9,0,3,37,三地村
5,0,0,5,37,月美里
7,1,0,6,37,光前里
1,0,0,1,38,關渡里
6,1,0,1,38,西門里
6,10,0,1,38,卑南里
6,11,0,1,38,國富里
6,14,0,1,38,南市里
6,15,0,1,38,後湖里
3,0,0,2,38,福住里
4,0,0,2,38,蓮潭里
6,2,0,2,38,龍壽村
6,3,0,2,38,商華里
6,6,0,2,38,大石村
6,8,0,2,38,港口村
6,12,0,2,38,南寮村
6,13,0,2,38,東信里
2,0,0,3,38,八勢里
6,4,0,3,38,大庄里
6,5,0,3,38,嘉犁里
6,7,0,3,38,四美村
6,9,0,3,38,賽嘉村
5,0,0,6,38,溝坪里
1,0,0,1,39,泉源里
6,1,0,1,39,中山里
6,10,0,1,39,南王里
6,11,0,1,39,國裕里
6,14,0,1,39,福德里
6,15,0,1,39,荖藤里
3,0,0,2,39,海墘里
4,0,0,2,39,竹門里
6,2,0,2,39,龍華村
6,3,0,2,39,鷄林里
6,6,0,2,39,北山村
6,8,0,2,39,鰲鼓村
6,12,0,2,39,北寮村
6,13,0,2,39,東光里
2,0,0,3,39,竿蓁里
6,4,0,3,39,溪洲里
6,5,0,3,39,詔安里
6,7,0,3,39,新坤村
6,9,0,3,39,口社村
5,0,0,6,39,金竹里
1,0,0,1,40,湖山里
6,1,0,1,40,大道里
6,10,0,1,40,豐田里
6,11,0,1,40,國慶里
6,14,0,1,40,振興里
3,0,0,2,40,西安里
4,0,0,2,40,崎內里
6,2,0,2,40,迴龍村
6,3,0,2,40,仁愛里
6,6,0,2,40,南港村
6,8,0,2,40,港墘村
6,12,0,2,40,紅羅村
6,13,0,2,40,東明里
6,15,0,2,40,書院里
2,0,0,3,40,崁頂里
6,4,0,3,40,豐富里
6,5,0,3,40,鐵山里
6,9,0,3,40,馬兒村
6,7,0,4,40,中民村
5,0,0,6,40,永富里
1,0,0,1,41,大屯里
6,10,0,1,41,新園里
6,11,0,1,41,國興里
6,14,0,1,41,新興里
3,0,0,2,41,松雅里
4,0,0,2,41,昇安里
6,1,0,2,41,開明里
6,2,0,2,41,嶺頂村
6,3,0,2,41,竹東里
6,8,0,2,41,蔦松村
6,12,0,2,41,西溪村
6,13,0,2,41,東安里
6,15,0,2,41,永和里
2,0,0,3,41,埤島里
6,4,0,3,41,校椅里
6,5,0,3,41,柑井里
6,6,0,3,41,東門里
6,9,0,3,41,安坡村
6,7,0,4,41,埔姜村
5,0,0,6,41,永吉里
1,0,0,1,42,湖田里
6,10,0,1,42,建和里
6,11,0,1,42,國福里
6,14,0,1,42,寺前里
4,0,0,2,42,汴頭里
6,1,0,2,42,大新里
6,2,0,2,42,新嶺村
6,3,0,2,42,忠孝里
6,8,0,2,42,圍潭村
6,12,0,2,42,成功村
6,13,0,2,42,孝賢里
6,15,0,2,42,新富里
2,0,0,3,42,水碓里
3,0,0,3,42,永豐里
6,4,0,3,42,埔頂里
6,5,0,3,42,竹園里
6,6,0,3,42,杷城里
6,9,0,3,42,青山村
6,7,0,4,42,中勝村
5,0,0,6,42,永興里
6,10,0,1,43,建興里
6,14,0,1,43,竹蓮里
1,0,0,2,43,天母里
4,0,0,2,43,內角里
6,1,0,2,43,東安里
6,2,0,2,43,兔坑村
6,3,0,2,43,榮樂里
6,8,0,2,43,洲仔村
6,11,0,2,43,新城村
6,12,0,2,43,東石村
6,13,0,2,43,孝忠里
6,15,0,2,43,文化里
2,0,0,3,43,北新里
3,0,0,3,43,六分里
6,4,0,3,43,新民里
6,5,0,3,43,新庄里
6,6,0,3,43,枇杷里
6,9,0,3,43,青葉村
6,7,0,4,43,馬鳴村
5,0,0,6,43,石坑里
6,10,0,1,44,建業里
6,14,0,1,44,下竹里
1,0,0,2,44,三玉里
4,0,0,2,44,草店里
6,1,0,2,44,新群里
6,2,0,2,44,福源村
6,3,0,2,44,榮華里
6,8,0,2,44,東崙村
6,11,0,2,44,順安村
6,12,0,2,44,沙港村
6,13,0,2,44,孝德里
6,15,0,2,44,西榮里
2,0,0,3,44,正德里
3,0,0,3,44,大同里
6,4,0,3,44,復興里
6,5,0,3,44,犁盛里
6,6,0,3,44,水頭里
6,7,0,4,44,新湖村
6,9,0,4,44,霧臺村
5,0,0,6,44,內門里
6,10,0,1,45,知本里
6,14,0,1,45,頂竹里
1,0,0,2,45,天福里
4,0,0,2,45,甘宅里
6,1,0,2,45,羅莊里
6,2,0,2,45,舊路村
6,3,0,2,45,五豐里
6,8,0,2,45,西崙村
6,11,0,2,45,康樂村
6,12,0,2,45,中西村
6,13,0,2,45,孝深里
6,15,0,2,45,番社里
2,0,0,3,45,新興里
3,0,0,3,45,大東里
6,4,0,3,45,東明里
6,5,0,3,45,中寮里
6,6,0,3,45,麒麟里
6,7,0,4,45,有才村
6,9,0,4,45,吉露村
5,0,0,6,45,內豊里
6,10,0,1,46,建農里
6,14,0,1,46,南大里
1,0,0,2,46,天祿里
6,1,0,2,46,南昌里
6,2,0,2,46,大坑村
6,3,0,2,46,陸豐里
6,8,0,2,46,塭仔村
6,11,0,2,46,大漢村
6,12,0,2,46,鼎灣村
6,13,0,2,46,孝岡里
6,15,0,2,46,國華里
2,0,0,3,46,新義里
3,0,0,3,46,三崁里
4,0,0,3,46,北門里
6,4,0,3,46,大山里
6,5,0,3,46,中圍里
6,6,0,3,46,珠格里
6,7,0,4,46,田洋村
6,9,0,4,46,阿禮村
5,0,0,6,46,觀亭里
6,14,0,1,47,新光里
1,0,0,2,47,天壽里
6,1,0,2,47,南豪里
6,2,0,2,47,楓樹村
6,3,0,2,47,三重里
6,8,0,2,47,網寮村
6,10,0,2,47,信義里
6,11,0,2,47,北埔村
6,12,0,2,47,潭邊村
6,15,0,2,47,大溪里
2,0,0,3,47,新春里
3,0,0,3,47,水美里
4,0,0,3,47,永隆里
6,4,0,3,47,灣寶里
6,5,0,3,47,糖友里
6,6,0,3,47,溪南里
6,13,0,3,47,林泉里
6,7,0,4,47,龍岩村
6,9,0,4,47,大武村
5,0,0,6,47,中埔里
6,14,0,1,48,光鎮里
1,0,0,2,48,天山里
6,1,0,2,48,成功里
6,2,0,2,48,樂善村
6,3,0,2,48,二重里
6,8,0,2,48,掌潭村
6,10,0,2,48,和平里
6,11,0,2,48,佳林村
6,12,0,2,48,許家村
6,15,0,2,48,磚磘里
2,0,0,3,48,新民里
3,0,0,3,48,鐵山里
4,0,0,3,48,永華里
6,4,0,3,48,海寶里
6,5,0,3,48,還社里
6,6,0,3,48,西門里
6,13,0,3,48,花崗里
6,7,0,4,48,潮厝村
6,9,0,4,48,佳暮村
5,0,0,6,48,內東里
6,14,0,1,49,高峰里
1,0,0,2,49,天和里
6,1,0,2,49,仁德里
6,2,0,2,49,長庚村
6,3,0,2,49,頭重里
6,10,0,2,49,忠仁里
6,11,0,2,49,嘉里村
6,12,0,2,49,城北村
6,15,0,2,49,福全里
2,0,0,3,49,北投里
3,0,0,3,49,中山里
4,0,0,3,49,玉港里
6,4,0,3,49,外埔里
6,5,0,3,49,塗厝里
6,6,0,3,49,南門里
6,8,0,3,49,安福里
6,13,0,3,49,虹橋里
6,9,0,4,49,好茶村
6,7,0,5,49,忠正里
5,0,0,6,49,內南里
6,14,0,1,50,湖濱里
1,0,0,2,50,天玉里
6,1,0,2,50,仁和里
6,2,0,2,50,公西村
6,3,0,2,50,員山里
6,10,0,2,50,忠智里
6,11,0,2,50,嘉新村
6,12,0,2,50,太武村
6,15,0,2,50,福安里
2,0,0,3,50,鄧公里
3,0,0,3,50,馬鳴里
4,0,0,3,50,保吉里
6,4,0,3,50,海埔里
6,5,0,3,50,地潭里
6,6,0,3,50,北門里
6,8,0,3,50,平和里
6,13,0,3,50,水錦里
6,7,0,5,50,順天里
6,9,0,5,50,九清村
5,0,0,6,50,東埔里
6,14,0,1,51,柴橋里
1,0,0,2,51,德行里
6,1,0,2,51,中山里
6,2,0,2,51,大崗村
6,3,0,2,51,柯湖里
6,10,0,2,51,三民里
6,12,0,2,51,隘門村
6,15,0,2,51,新西里
2,0,0,3,51,幸福里
3,0,0,3,51,土城里
4,0,0,3,51,東壁里
6,4,0,3,51,秀水里
6,5,0,3,51,湖內里
6,6,0,3,51,北安里
6,8,0,3,51,內厝里
6,11,0,3,51,和平村
6,13,0,3,51,智仁里
6,7,0,5,51,宮北里
6,9,0,5,51,九塊村
5,0,0,6,51,三平里
6,14,0,1,52,明湖里
1,0,0,2,52,德華里
6,1,0,2,52,漢民里
6,2,0,2,52,大湖村
6,10,0,2,52,三仙里
6,12,0,2,52,林投村
6,15,0,2,52,港坪里
2,0,0,3,52,學府里
3,0,0,3,52,廍子里
4,0,0,3,52,鯤江里
6,3,0,3,52,新埔里
6,4,0,3,52,水尾里
6,5,0,3,52,嘉寶里
6,6,0,3,52,北梅里
6,8,0,3,52,開元里
6,11,0,3,52,崇德村
6,13,0,3,52,和明里
6,7,0,5,52,越港里
6,9,0,5,52,九明村
5,0,0,6,52,木柵里
1,0,0,2,53,忠誠里
6,1,0,2,53,維揚里
6,2,0,2,53,大華村
6,10,0,2,53,忠孝里
6,12,0,2,53,尖山村
6,14,0,2,53,西門里、中央里
6,15,0,2,53,頭港里
2,0,0,3,53,中興里
4,0,0,3,53,雙春里
6,3,0,3,53,新生里
6,4,0,3,53,龍津里
6,5,0,3,53,月眉里
6,6,0,3,53,泰安里
6,8,0,3,53,順天里
6,11,0,3,53,富世村
6,13,0,3,53,忠勇里
3,0,0,4,53,鰲峰里
6,7,0,5,53,溪邊里
6,9,0,5,53,大坵村
5,0,0,6,53,內興里
1,0,0,2,54,蘭雅里
6,1,0,2,54,西安里
6,2,0,2,54,文化村
6,10,0,2,54,博愛里
6,12,0,2,54,龍門村
6,14,0,2,54,潛園里
6,15,0,2,54,西平里
2,0,0,3,54,長庚里
4,0,0,3,54,錦湖里
6,3,0,3,54,新民里
6,4,0,3,54,龍坑里
6,5,0,3,54,好修里
6,6,0,3,54,大湳里
6,8,0,3,54,中正里
6,11,0,3,54,秀林村
6,13,0,3,54,玉田里
3,0,0,4,54,靈泉里
6,7,0,5,54,石廟里
6,9,0,5,54,玉水村
5,0,0,6,54,瑞山里
1,0,0,2,55,蘭興里
6,1,0,2,55,北成里
6,2,0,2,55,南上村
6,12,0,2,55,菓葉村
6,14,0,2,55,石坊里
6,15,0,2,55,劉厝里
2,0,0,3,55,清文里
4,0,0,3,55,慈安里
6,3,0,3,55,田新里
6,4,0,3,55,福寧里
6,6,0,3,55,蜈蚣里
6,8,0,3,55,博厚里
6,10,0,3,55,里壠里
6,11,0,3,55,景美村
6,13,0,3,55,仁德里
3,0,0,4,55,清水里
6,5,0,4,55,大有里
6,7,0,5,55,興新里
6,9,0,5,55,玉泉村
5,0,0,6,55,光興里
1,0,0,2,56,仁勇里
6,1,0,2,56,國華里
6,2,0,2,56,南美村
6,14,0,2,56,仁德里
6,15,0,2,56,自強里
2,0,0,3,56,草東里
4,0,0,3,56,三光里
6,3,0,3,56,旱坑里
6,4,0,3,56,中和里
6,6,0,3,56,同聲里
6,8,0,3,56,文化里
6,10,0,3,56,中福里
6,11,0,3,56,佳民村
6,12,0,3,56,中屯村
6,13,0,3,56,博愛里
3,0,0,4,56,文昌里
6,5,0,4,56,中興里
6,7,0,5,56,奮起里
6,9,0,5,56,東寧村
5,0,0,7,56,太平里
1,0,0,2,57,義信里
6,1,0,2,57,賢文里
6,14,0,2,57,崇禮里
6,15,0,2,57,美源里
2,0,0,3,57,協元里
4,0,0,3,57,中樞里
6,2,0,3,57,青溪里
6,3,0,3,57,五埔里
6,4,0,3,57,南港里
6,6,0,3,57,清新里
6,8,0,3,57,永和里
6,10,0,3,57,新福里
6,11,0,3,57,水源村
6,12,0,3,57,講美村
6,13,0,3,57,福仁里
3,0,0,4,57,南寧里
6,5,0,4,57,洛津里
6,7,0,5,57,埤腳里
6,9,0,5,57,三塊村
5,0,0,7,57,大德里
1,0,0,2,58,福林里
6,1,0,2,58,公正里
6,14,0,2,58,興南里
6,15,0,2,58,湖內里
2,0,0,3,58,永吉里
4,0,0,3,58,仁里里
6,2,0,3,58,三民里
6,3,0,3,58,四座里
6,6,0,3,58,薰化里
6,8,0,3,58,竹圍里
6,10,0,3,58,豐泉里
6,11,0,3,58,銅門村
6,12,0,3,58,城前村
6,13,0,3,58,誠仁里
3,0,0,4,58,西寧里
6,4,0,4,58,高埔村
6,5,0,4,58,順興里
6,7,0,5,58,後埔里
6,9,0,5,58,耆老村
5,0,0,7,58,湄洲里
1,0,0,2,59,福德里
6,1,0,2,59,集祥里
6,14,0,2,59,育英里
6,15,0,2,59,獅子里
2,0,0,3,59,民安里
6,2,0,3,59,忠義里
6,3,0,3,59,照門里
6,6,0,3,59,大城里
6,8,0,3,59,新寮里
6,10,0,3,59,月眉里
6,11,0,3,59,文蘭村
6,12,0,3,59,鎮海村
6,13,0,3,59,吉仁里
3,0,0,4,59,北寧里
4,0,0,4,59,秀昌里
6,4,0,4,59,下埔村
6,5,0,4,59,埔崙里
6,7,0,5,59,崙內里
6,9,0,5,59,後庄村
5,0,0,7,59,圓富里
1,0,0,2,60,福志里
6,1,0,2,60,信義里
6,14,0,2,60,台溪里
6,15,0,2,60,紅瓦里
2,0,0,3,60,新生里
6,2,0,3,60,三元里
6,3,0,3,60,清水里
6,6,0,3,60,籃城里
6,8,0,3,60,雙溪里
6,10,0,3,60,德高里
6,12,0,3,60,港子村
6,13,0,3,60,育仁里
3,0,0,4,60,中興里
4,0,0,4,60,明宜里
6,4,0,4,60,五湖村
6,5,0,4,60,新宮里
6,11,0,4,60,永安村
6,7,0,5,60,大荖里
6,9,0,5,60,洽興村
5,0,0,7,60,中正里
1,0,0,2,61,舊佳里
6,1,0,2,61,樹林里
6,14,0,2,61,曲溪里
6,15,0,2,61,光路里
2,0,0,3,61,文化里
6,2,0,3,61,大興里
6,3,0,3,61,鹿鳴里
6,6,0,3,61,桃米里
6,8,0,3,61,溪口里
6,10,0,3,61,電光里
6,12,0,3,61,岐頭村
6,13,0,3,61,英仁里
3,0,0,4,61,西社里
4,0,0,4,61,慈福里
6,4,0,4,61,四湖村
6,5,0,4,61,玉順里
6,11,0,4,61,太昌村
6,7,0,5,61,東平里
6,9,0,6,61,鹽北村
5,0,0,7,61,大林里
1,0,0,2,62,福佳里
6,1,0,2,62,竹林里
6,14,0,2,62,西雅里
6,15,0,2,62,福民里
2,0,0,3,62,油車里
6,2,0,3,62,會稽里
6,3,0,3,62,新北里
6,6,0,3,62,成功里
6,8,0,3,62,德興里
6,12,0,3,62,小赤村
6,13,0,3,62,龍門里
3,0,0,4,62,南社里
4,0,0,4,62,仁得里
6,4,0,4,62,三湖村
6,5,0,4,62,東石里
6,10,0,4,62,賓朗村
6,11,0,4,62,慶豐村
6,7,0,5,62,南平里
6,9,0,6,62,鹽中村
5,0,0,7,62,上洲里
1,0,0,2,63,後港里
6,1,0,2,63,仁愛里
6,14,0,2,63,客雅里
6,15,0,2,63,車店里
2,0,0,3,63,沙崙里
6,2,0,3,63,大有里
6,3,0,3,63,巨埔里
6,6,0,3,63,南村里
6,8,0,3,63,仁和里
6,12,0,3,63,赤崁村
6,13,0,3,63,德厚里
3,0,0,4,63,裕嘉里
4,0,0,4,63,新達里
6,4,0,4,63,龍洞村
6,5,0,4,63,郭厝里
6,10,0,4,63,美農村
6,11,0,4,63,吉安村
6,7,0,5,63,西平里
6,9,0,6,63,鹽南村
5,0,0,7,63,新光里
1,0,0,2,64,福中里
6,14,0,2,64,南勢里
6,15,0,2,64,垂楊里
2,0,0,3,64,大庄里
6,1,0,3,64,龍德里
6,2,0,3,64,寶山里
6,3,0,3,64,內立里
6,6,0,3,64,愛蘭里
6,8,0,3,64,大鄉里
6,12,0,3,64,瓦硐村
6,13,0,3,64,曲水里
3,0,0,4,64,臨江里
4,0,0,4,64,新榮里
6,4,0,4,64,金獅村
6,5,0,4,64,永安里
6,10,0,4,64,初鹿村
6,11,0,4,64,福興村
6,7,0,5,64,北平里
6,9,0,6,64,仕絨村
5,0,0,7,64,南勝里
1,0,0,2,65,前港里
6,14,0,2,65,大鵬里
6,15,0,2,65,培元里
6,1,0,3,65,頂寮里
6,2,0,3,65,春日里
6,3,0,3,65,寶石里
6,6,0,3,65,鐵山里
6,8,0,3,65,大葛里
6,12,0,3,65,後寮村
6,13,0,3,65,崇文里
2,0,0,4,65,龍源里
3,0,0,4,65,秀水里
4,0,0,4,65,大灣里
6,4,0,4,65,湖東村
6,5,0,4,65,景福里
6,10,0,4,65,明峰村
6,11,0,4,65,南華村
6,7,0,5,65,新庄里
6,9,0,6,65,高朗村
5,0,0,7,65,中寮里
1,0,0,2,66,百齡里
6,14,0,2,66,大同里
6,15,0,2,66,育英里
6,1,0,3,66,永榮里
6,2,0,3,66,汴洲里
6,3,0,3,66,文山里
6,6,0,3,66,房里里
6,8,0,3,66,佳禾里
6,12,0,3,66,通梁村
6,13,0,3,66,文安里
2,0,0,4,66,米倉里
3,0,0,4,66,武鹿里
4,0,0,4,66,豐和里
6,4,0,4,66,二湖村
6,5,0,4,66,泰興里
6,10,0,4,66,嘉豐村
6,11,0,4,66,干城村
6,7,0,6,66,東仁里
6,9,0,6,66,振興村
5,0,0,7,66,東平里
1,0,0,2,67,承德里
6,14,0,2,67,中山里
6,15,0,2,67,致遠里
6,1,0,3,67,存仁里
6,2,0,3,67,萬壽里
6,3,0,3,67,上寮里
6,6,0,3,67,向善里
6,8,0,3,67,竹村里
6,12,0,3,67,吉貝村
6,13,0,3,67,兆連里
2,0,0,4,67,大崁里
3,0,0,4,67,海濱里
4,0,0,4,67,中洲里
6,5,0,4,67,長興里
6,10,0,4,67,太平村
6,11,0,4,67,永興村
6,4,0,5,67,通東里
6,7,0,6,67,新興里
6,9,0,6,67,久愛村
5,0,0,7,67,東昌里
1,0,0,2,68,福華里
6,14,0,2,68,中興里
6,15,0,2,68,翠岱里
6,1,0,3,68,港邊里
6,2,0,3,68,大林里
6,3,0,3,68,下寮里
6,6,0,3,68,一新里
6,8,0,3,68,崁前里
6,12,0,3,68,鳥嶼村
6,13,0,3,68,獅球里
2,0,0,4,68,埤頭里
3,0,0,4,68,糠榔里
4,0,0,4,68,光華里
6,5,0,4,68,興化里
6,10,0,4,68,泰安村
6,11,0,4,68,稻香村
6,4,0,5,68,通西里
6,7,0,6,68,公安里
6,9,0,6,68,新圍村
5,0,0,7,68,竹峰里
1,0,0,2,69,明勝里
6,14,0,2,69,新民里
6,15,0,2,69,導明里
6,1,0,3,69,岳明里
6,2,0,3,69,雲林里
6,3,0,3,69,南平里
6,6,0,3,69,合成里
6,8,0,3,69,崁後里
6,12,0,3,69,員貝村
6,13,0,3,69,書院里
2,0,0,4,69,頂罟里
3,0,0,4,69,中社里
4,0,0,4,69,宅港里
6,5,0,4,69,龍山里
6,10,0,4,69,利嘉村
6,11,0,4,69,南昌村
6,4,0,5,69,平元里
6,7,0,6,69,德興里
6,9,0,6,69,新二村
5,0,0,7,69,瑞吉里
1,0,0,2,70,福順里
6,14,0,2,70,長和里
6,15,0,2,70,北榮里
6,1,0,3,70,隘丁里
6,2,0,3,70,大豐里
6,3,0,3,70,北平里
6,6,0,3,70,廣成里
6,8,0,3,70,順安里
6,12,0,3,70,大倉村
6,13,0,3,70,朝棟里
2,0,0,4,70,舊城里
3,0,0,4,70,高西里
4,0,0,4,70,平和里
6,5,0,4,70,菜園里
6,10,0,4,70,東興村
6,11,0,4,70,宜昌村
6,4,0,5,70,平安里
6,7,0,6,70,中山里
6,9,0,6,70,彭厝村
5,0,0,7,70,永和里
1,0,0,2,71,富光里
6,14,0,2,71,北門里
6,15,0,2,71,慶安里
6,1,0,3,71,新城里
6,2,0,3,71,福林里
6,6,0,3,71,史港里
6,8,0,3,71,德家里
6,13,0,3,71,光華里
2,0,0,4,71,訊塘里
3,0,0,4,71,高南里
4,0,0,4,71,三慶里
