V1,V2,V3,V4,V5,PollN,VotesGot,CanNames,PParty
3,19,0,1,31,0,601,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,1,31,0,1099,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,1,32,0,975,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,1,32,0,2080,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,1,33,0,1006,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,1,33,0,2489,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,1,34,0,402,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,1,34,0,1163,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,1,35,0,448,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,1,35,0,927,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,1,36,0,1134,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,1,36,0,1345,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,1,37,0,706,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,1,37,0,1199,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,1,38,0,896,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,1,38,0,1777,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,1,39,0,1184,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,1,39,0,1457,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,2,40,0,1894,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,2,40,0,2708,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,2,41,0,2456,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,2,41,0,3298,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,2,42,0,1573,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,2,42,0,1964,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,2,43,0,1452,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,2,43,0,1732,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,2,44,0,632,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,2,44,0,529,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,2,45,0,1273,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,2,45,0,1509,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,2,46,0,1198,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,2,46,0,2448,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,2,47,0,127,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,2,47,0,452,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,2,48,0,1669,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,2,48,0,2756,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,2,49,0,1021,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,2,49,0,1413,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,2,50,0,598,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,2,50,0,482,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,2,51,0,1135,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,2,51,0,2802,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,2,52,0,1280,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,2,52,0,3343,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,2,53,0,1395,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,2,53,0,2502,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,2,54,0,971,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,2,54,0,2306,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,2,55,0,815,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,2,55,0,1460,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,2,56,0,1498,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,2,56,0,2203,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,2,57,0,828,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,2,57,0,1458,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,2,58,0,1147,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,2,58,0,2066,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,2,59,0,1075,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,2,59,0,1680,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,2,60,0,1207,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,2,60,0,1887,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,2,61,0,730,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,2,61,0,1235,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,2,62,0,1379,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,2,62,0,2586,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,2,63,0,1215,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,2,63,0,2107,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,2,64,0,1299,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,2,64,0,2616,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,3,65,0,851,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,3,65,0,1676,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,3,66,0,918,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,3,66,0,1448,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,3,67,0,891,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,3,67,0,1456,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,3,68,0,1670,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,3,68,0,2872,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,3,69,0,1352,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,3,69,0,2449,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,3,70,0,1234,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,3,70,0,1840,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,3,71,0,2599,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,3,71,0,3614,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,3,72,0,2624,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,3,72,0,3375,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,3,73,0,2014,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,3,73,0,2311,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,3,74,0,642,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,3,74,0,665,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,3,75,0,342,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,3,75,0,383,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,3,76,0,738,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,3,76,0,617,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,3,77,0,656,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,3,77,0,752,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,3,78,0,323,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,3,78,0,313,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,3,79,0,2070,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,3,79,0,2780,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,3,80,0,1051,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,3,80,0,2312,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,3,81,0,1159,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,3,81,0,2090,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,3,82,0,1146,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,3,82,0,2167,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,3,83,0,1129,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,3,83,0,1956,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,3,84,0,1478,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,3,84,0,2594,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,3,85,0,1521,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,3,85,0,3154,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,3,86,0,1307,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,3,86,0,2315,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,3,87,0,1279,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,3,87,0,2389,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,3,88,0,1023,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,3,88,0,1925,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,3,89,0,1377,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,3,89,0,2115,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,3,90,0,650,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,3,90,0,1234,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,3,91,0,960,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,3,91,0,1750,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,3,92,0,788,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,3,92,0,1571,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,3,93,0,1358,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,3,93,0,2405,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,3,94,0,896,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,3,94,0,1912,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,3,95,0,1004,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,3,95,0,1968,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,3,96,0,1705,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,3,96,0,2750,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,3,97,0,321,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,3,97,0,661,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,3,98,0,1720,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,3,98,0,2451,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,3,99,0,567,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,3,99,0,659,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,3,100,0,1497,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,3,100,0,2556,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,3,101,0,1832,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,3,101,0,4159,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,3,102,0,1029,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,3,102,0,2371,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,3,103,0,931,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,3,103,0,1814,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,3,104,0,765,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,3,104,0,1847,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,3,105,0,1037,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,3,105,0,2351,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,3,106,0,1817,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,3,106,0,2929,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,4,107,0,563,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,4,107,0,628,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,4,108,0,617,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,4,108,0,599,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,4,109,0,652,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,4,109,0,754,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,4,110,0,672,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,4,110,0,2013,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,4,111,0,754,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,4,111,0,876,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,4,112,0,472,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,4,112,0,495,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,4,113,0,584,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,4,113,0,757,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,4,114,0,579,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,4,114,0,868,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,4,115,0,450,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,4,115,0,874,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,4,116,0,206,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,4,116,0,1575,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,4,117,0,233,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,4,117,0,476,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,4,118,0,904,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,4,118,0,1501,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,4,119,0,1230,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,4,119,0,1936,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,4,120,0,984,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,4,120,0,1565,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,4,121,0,755,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,4,121,0,1457,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,4,122,0,782,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,4,122,0,1529,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,4,123,0,458,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,4,123,0,890,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,4,124,0,1142,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,4,124,0,1990,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,4,125,0,529,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,4,125,0,808,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,4,126,0,1555,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,4,126,0,2484,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,4,127,0,973,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,4,127,0,1826,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,4,128,0,862,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,4,128,0,1420,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,4,129,0,769,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,4,129,0,1744,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,4,130,0,862,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,4,130,0,1448,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,4,131,0,831,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,4,131,0,1679,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,4,132,0,975,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,4,132,0,1848,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,4,133,0,850,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,4,133,0,1709,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,4,134,0,660,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,4,134,0,1282,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,4,135,0,1309,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,4,135,0,1813,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,4,136,0,870,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,4,136,0,1362,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,4,137,0,1218,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,4,137,0,1912,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,4,138,0,1812,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,4,138,0,2502,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,4,139,0,1341,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,4,139,0,2173,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,4,140,0,813,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,4,140,0,1177,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,4,141,0,1457,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,4,141,0,2555,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,4,142,0,612,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,4,142,0,1664,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,4,143,0,827,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,4,143,0,1169,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,5,144,0,450,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,5,144,0,961,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,5,145,0,539,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,5,145,0,851,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,5,146,0,405,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,5,146,0,966,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,5,147,0,1393,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,5,147,0,2045,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
3,19,0,5,148,0,481,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
3,19,0,5,148,0,789,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
